,Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score,model,LR
12102,MAMBA,sorting_problem,small,100000,99203,2,classification,0.625,0.671,results_mamba,0.0001
12103,MAMBA,sorting_problem,small,100000,99203,3,classification,0.655,0.665,results_mamba,0.0001
12104,MAMBA,sorting_problem,small,100000,99203,4,classification,0.61,0.665,results_mamba,0.0001
12105,MAMBA,sorting_problem,small,100000,99203,5,classification,0.6799999999999999,0.6819999999999999,results_mamba,0.0001
12106,MAMBA,sorting_problem,small,100000,99203,6,classification,0.5800000000000001,0.6739999999999999,results_mamba,0.0001
12107,MAMBA,sorting_problem,small,100000,99203,7,classification,0.65,0.6799999999999999,results_mamba,0.0001
12108,MAMBA,sorting_problem,small,100000,99203,8,classification,0.65,0.6719999999999999,results_mamba,0.0001
12109,MAMBA,sorting_problem,small,100000,99203,9,classification,0.645,0.6930000000000001,results_mamba,0.0001
12110,MAMBA,sorting_problem,medium,1000,1272,0,classification,0.66325,0.6723,results_mamba,0.01
12111,MAMBA,sorting_problem,medium,1000,1272,1,classification,0.65875,0.6694,results_mamba,0.01
12112,MAMBA,sorting_problem,medium,1000,1272,2,classification,0.641,0.64175,results_mamba,0.01
12113,MAMBA,sorting_problem,medium,1000,1272,3,classification,0.773,0.7757000000000001,results_mamba,0.01
12114,MAMBA,sorting_problem,medium,1000,1272,4,classification,0.637,0.6415,results_mamba,0.01
12115,MAMBA,sorting_problem,medium,1000,1272,5,classification,0.7765,0.7809,results_mamba,0.01
12116,MAMBA,sorting_problem,medium,1000,1272,6,classification,0.648,0.6515,results_mamba,0.01
12117,MAMBA,sorting_problem,medium,1000,1272,7,classification,0.62625,0.6313500000000001,results_mamba,0.01
12118,MAMBA,sorting_problem,medium,1000,1272,8,classification,0.8322499999999999,0.83835,results_mamba,0.01
12119,MAMBA,sorting_problem,medium,1000,1272,9,classification,0.6779999999999999,0.6888000000000001,results_mamba,0.01
12120,MAMBA,sorting_problem,medium,1000,1272,0,classification,0.79125,0.80145,results_mamba,0.003
12121,MAMBA,sorting_problem,medium,1000,1272,1,classification,0.6735,0.6773,results_mamba,0.003
12122,MAMBA,sorting_problem,medium,1000,1272,2,classification,0.81575,0.81735,results_mamba,0.003
12123,MAMBA,sorting_problem,medium,1000,1272,3,classification,0.817,0.8144,results_mamba,0.003
12124,MAMBA,sorting_problem,medium,1000,1272,4,classification,0.71275,0.7157,results_mamba,0.003
12125,MAMBA,sorting_problem,medium,1000,1272,5,classification,0.6719999999999999,0.6779999999999999,results_mamba,0.003
12126,MAMBA,sorting_problem,medium,1000,1272,6,classification,0.6655,0.6709,results_mamba,0.003
12127,MAMBA,sorting_problem,medium,1000,1272,7,classification,0.86475,0.87475,results_mamba,0.003
12128,MAMBA,sorting_problem,medium,1000,1272,8,classification,0.81175,0.81875,results_mamba,0.003
12129,MAMBA,sorting_problem,medium,1000,1272,9,classification,0.7985,0.7987,results_mamba,0.003
12130,MAMBA,sorting_problem,medium,1000,1272,0,classification,0.78575,0.7991,results_mamba,0.001
12131,MAMBA,sorting_problem,medium,1000,1272,1,classification,0.79325,0.80005,results_mamba,0.001
12132,MAMBA,sorting_problem,medium,1000,1272,2,classification,0.8425,0.84345,results_mamba,0.001
12133,MAMBA,sorting_problem,medium,1000,1272,3,classification,0.82025,0.8181499999999999,results_mamba,0.001
12134,MAMBA,sorting_problem,medium,1000,1272,4,classification,0.81575,0.8163,results_mamba,0.001
12135,MAMBA,sorting_problem,medium,1000,1272,5,classification,0.8165,0.8166,results_mamba,0.001
12136,MAMBA,sorting_problem,medium,1000,1272,6,classification,0.83375,0.83435,results_mamba,0.001
12137,MAMBA,sorting_problem,medium,1000,1272,7,classification,0.866,0.8749,results_mamba,0.001
12138,MAMBA,sorting_problem,medium,1000,1272,8,classification,0.868,0.87415,results_mamba,0.001
12139,MAMBA,sorting_problem,medium,1000,1272,9,classification,0.8029999999999999,0.79435,results_mamba,0.001
12140,MAMBA,sorting_problem,medium,1000,1272,0,classification,0.87475,0.8733,results_mamba,0.0003
12141,MAMBA,sorting_problem,medium,1000,1272,1,classification,0.86325,0.87555,results_mamba,0.0003
12142,MAMBA,sorting_problem,medium,1000,1272,2,classification,0.878,0.87775,results_mamba,0.0003
12143,MAMBA,sorting_problem,medium,1000,1272,3,classification,0.81875,0.8230500000000001,results_mamba,0.0003
12144,MAMBA,sorting_problem,medium,1000,1272,4,classification,0.86775,0.87195,results_mamba,0.0003
12145,MAMBA,sorting_problem,medium,1000,1272,5,classification,0.87,0.8762,results_mamba,0.0003
12146,MAMBA,sorting_problem,medium,1000,1272,6,classification,0.86975,0.8721,results_mamba,0.0003
12147,MAMBA,sorting_problem,medium,1000,1272,7,classification,0.8685,0.87565,results_mamba,0.0003
12148,MAMBA,sorting_problem,medium,1000,1272,8,classification,0.87,0.8742,results_mamba,0.0003
12149,MAMBA,sorting_problem,medium,1000,1272,9,classification,0.86775,0.8766,results_mamba,0.0003
12150,MAMBA,sorting_problem,medium,1000,1272,0,classification,0.87475,0.8733,results_mamba,0.0001
12151,MAMBA,sorting_problem,medium,1000,1272,1,classification,0.86225,0.8756,results_mamba,0.0001
12152,MAMBA,sorting_problem,medium,1000,1272,2,classification,0.87925,0.87525,results_mamba,0.0001
12153,MAMBA,sorting_problem,medium,1000,1272,3,classification,0.863,0.86995,results_mamba,0.0001
12154,MAMBA,sorting_problem,medium,1000,1272,4,classification,0.8765000000000001,0.86265,results_mamba,0.0001
12155,MAMBA,sorting_problem,medium,1000,1272,5,classification,0.87475,0.874,results_mamba,0.0001
12156,MAMBA,sorting_problem,medium,1000,1272,6,classification,0.87,0.87245,results_mamba,0.0001
12157,MAMBA,sorting_problem,medium,1000,1272,7,classification,0.873,0.87265,results_mamba,0.0001
12158,MAMBA,sorting_problem,medium,1000,1272,8,classification,0.86875,0.8742,results_mamba,0.0001
12159,MAMBA,sorting_problem,medium,1000,1272,9,classification,0.867,0.8762,results_mamba,0.0001
12160,MAMBA,sorting_problem,medium,10000,10328,0,classification,0.87,0.8729,results_mamba,0.01
12161,MAMBA,sorting_problem,medium,10000,10328,1,classification,0.016,0.01285,results_mamba,0.01
12162,MAMBA,sorting_problem,medium,10000,10328,2,classification,0.2219999999999999,0.23375,results_mamba,0.01
12163,MAMBA,sorting_problem,medium,10000,10328,3,classification,0.5860000000000001,0.58615,results_mamba,0.01
12164,MAMBA,sorting_problem,medium,10000,10328,4,classification,0.27075,0.27485,results_mamba,0.01
12165,MAMBA,sorting_problem,medium,10000,10328,5,classification,0.6154999999999999,0.61815,results_mamba,0.01
12166,MAMBA,sorting_problem,medium,10000,10328,6,classification,0.46175,0.46495,results_mamba,0.01
12167,MAMBA,sorting_problem,medium,10000,10328,7,classification,0.8654999999999999,0.87525,results_mamba,0.01
12168,MAMBA,sorting_problem,medium,10000,10328,8,classification,0.374,0.3818,results_mamba,0.01
12169,MAMBA,sorting_problem,medium,10000,10328,9,classification,0.64525,0.6374,results_mamba,0.01
12170,MAMBA,sorting_problem,medium,10000,10328,0,classification,0.03825,0.0351,results_mamba,0.003
12171,MAMBA,sorting_problem,medium,10000,10328,1,classification,0.0024999999999999,0.0023499999999999,results_mamba,0.003
12172,MAMBA,sorting_problem,medium,10000,10328,2,classification,0.26525,0.2708,results_mamba,0.003
12173,MAMBA,sorting_problem,medium,10000,10328,3,classification,0.2817499999999999,0.282,results_mamba,0.003
12174,MAMBA,sorting_problem,medium,10000,10328,4,classification,0.0739999999999999,0.0821499999999999,results_mamba,0.003
12175,MAMBA,sorting_problem,medium,10000,10328,5,classification,0.2907499999999999,0.3007999999999999,results_mamba,0.003
12176,MAMBA,sorting_problem,medium,10000,10328,6,classification,0.40425,0.40735,results_mamba,0.003
12177,MAMBA,sorting_problem,medium,10000,10328,7,classification,0.21675,0.2198999999999999,results_mamba,0.003
12178,MAMBA,sorting_problem,medium,10000,10328,8,classification,0.1594999999999999,0.1589,results_mamba,0.003
12179,MAMBA,sorting_problem,medium,10000,10328,9,classification,0.25825,0.2614999999999999,results_mamba,0.003
12180,MAMBA,sorting_problem,medium,10000,10328,0,classification,0.36575,0.3696,results_mamba,0.001
12181,MAMBA,sorting_problem,medium,10000,10328,1,classification,0.411,0.41635,results_mamba,0.001
12182,MAMBA,sorting_problem,medium,10000,10328,2,classification,0.422,0.4214,results_mamba,0.001
12183,MAMBA,sorting_problem,medium,10000,10328,3,classification,0.76125,0.76095,results_mamba,0.001
12184,MAMBA,sorting_problem,medium,10000,10328,4,classification,0.75475,0.7545999999999999,results_mamba,0.001
12185,MAMBA,sorting_problem,medium,10000,10328,5,classification,0.3365,0.33385,results_mamba,0.001
12186,MAMBA,sorting_problem,medium,10000,10328,6,classification,0.3472499999999999,0.3581999999999999,results_mamba,0.001
12187,MAMBA,sorting_problem,medium,10000,10328,7,classification,0.76125,0.76305,results_mamba,0.001
12188,MAMBA,sorting_problem,medium,10000,10328,8,classification,0.44025,0.43925,results_mamba,0.001
12189,MAMBA,sorting_problem,medium,10000,10328,9,classification,0.76925,0.7741,results_mamba,0.001
12190,MAMBA,sorting_problem,medium,10000,10328,0,classification,0.7495,0.753,results_mamba,0.0003
12191,MAMBA,sorting_problem,medium,10000,10328,1,classification,0.7464999999999999,0.75495,results_mamba,0.0003
12192,MAMBA,sorting_problem,medium,10000,10328,2,classification,0.8734999999999999,0.8759,results_mamba,0.0003
12193,MAMBA,sorting_problem,medium,10000,10328,3,classification,0.755,0.75985,results_mamba,0.0003
12194,MAMBA,sorting_problem,medium,10000,10328,4,classification,0.753,0.7523,results_mamba,0.0003
12195,MAMBA,sorting_problem,medium,10000,10328,5,classification,0.759,0.7555000000000001,results_mamba,0.0003
12196,MAMBA,sorting_problem,medium,10000,10328,6,classification,0.757,0.75685,results_mamba,0.0003
12197,MAMBA,sorting_problem,medium,10000,10328,7,classification,0.7657499999999999,0.76475,results_mamba,0.0003
12198,MAMBA,sorting_problem,medium,10000,10328,8,classification,0.752,0.7543,results_mamba,0.0003
12199,MAMBA,sorting_problem,medium,10000,10328,9,classification,0.76125,0.7631,results_mamba,0.0003
12200,MAMBA,sorting_problem,medium,10000,10328,0,classification,0.87475,0.87315,results_mamba,0.0001
12201,MAMBA,sorting_problem,medium,10000,10328,1,classification,0.86375,0.87605,results_mamba,0.0001
12202,MAMBA,sorting_problem,medium,10000,10328,2,classification,0.87125,0.87155,results_mamba,0.0001
12203,MAMBA,sorting_problem,medium,10000,10328,3,classification,0.86675,0.8734,results_mamba,0.0001
12204,MAMBA,sorting_problem,medium,10000,10328,4,classification,0.86775,0.8742,results_mamba,0.0001
12205,MAMBA,sorting_problem,medium,10000,10328,5,classification,0.87575,0.8747,results_mamba,0.0001
12206,MAMBA,sorting_problem,medium,10000,10328,6,classification,0.87225,0.87265,results_mamba,0.0001
12207,MAMBA,sorting_problem,medium,10000,10328,7,classification,0.87575,0.87915,results_mamba,0.0001
12208,MAMBA,sorting_problem,medium,10000,10328,8,classification,0.868,0.876,results_mamba,0.0001
12209,MAMBA,sorting_problem,medium,10000,10328,9,classification,0.87025,0.87445,results_mamba,0.0001
12210,MAMBA,sorting_problem,medium,100000,100808,0,classification,0.4097499999999999,0.4108,results_mamba,0.01
12211,MAMBA,sorting_problem,medium,100000,100808,1,classification,0.4265,0.4238499999999999,results_mamba,0.01
12212,MAMBA,sorting_problem,medium,100000,100808,2,classification,0.43725,0.4399999999999999,results_mamba,0.01
12213,MAMBA,sorting_problem,medium,100000,100808,3,classification,0.4875,0.4919,results_mamba,0.01
12214,MAMBA,sorting_problem,medium,100000,100808,4,classification,0.15,0.1503499999999999,results_mamba,0.01
12215,MAMBA,sorting_problem,medium,100000,100808,5,classification,0.3675,0.3745,results_mamba,0.01
12216,MAMBA,sorting_problem,medium,100000,100808,6,classification,0.87325,0.87445,results_mamba,0.01
12217,MAMBA,sorting_problem,medium,100000,100808,7,classification,0.59325,0.5868,results_mamba,0.01
12218,MAMBA,sorting_problem,medium,100000,100808,8,classification,0.41225,0.41385,results_mamba,0.01
12219,MAMBA,sorting_problem,medium,100000,100808,9,classification,0.589,0.5851999999999999,results_mamba,0.01
12220,MAMBA,sorting_problem,medium,100000,100808,0,classification,0.0104999999999999,0.01285,results_mamba,0.003
12221,MAMBA,sorting_problem,medium,100000,100808,1,classification,0.001,0.0012999999999999,results_mamba,0.003
12222,MAMBA,sorting_problem,medium,100000,100808,2,classification,0.00275,0.0014999999999999,results_mamba,0.003
12223,MAMBA,sorting_problem,medium,100000,100808,3,classification,0.013,0.0138,results_mamba,0.003
12224,MAMBA,sorting_problem,medium,100000,100808,4,classification,0.0444999999999999,0.05395,results_mamba,0.003
12225,MAMBA,sorting_problem,medium,100000,100808,5,classification,0.0527499999999999,0.0544,results_mamba,0.003
12226,MAMBA,sorting_problem,medium,100000,100808,6,classification,0.0032499999999999,0.0031999999999999,results_mamba,0.003
12227,MAMBA,sorting_problem,medium,100000,100808,7,classification,0.0054999999999999,0.0062999999999999,results_mamba,0.003
12228,MAMBA,sorting_problem,medium,100000,100808,8,classification,0.0264999999999999,0.0262,results_mamba,0.003
12229,MAMBA,sorting_problem,medium,100000,100808,9,classification,0.0,0.001,results_mamba,0.003
12230,MAMBA,sorting_problem,medium,100000,100808,0,classification,0.264,0.2659,results_mamba,0.001
12231,MAMBA,sorting_problem,medium,100000,100808,1,classification,0.16625,0.1546999999999999,results_mamba,0.001
12232,MAMBA,sorting_problem,medium,100000,100808,2,classification,0.27875,0.28105,results_mamba,0.001
12233,MAMBA,sorting_problem,medium,100000,100808,3,classification,0.1597499999999999,0.1634499999999999,results_mamba,0.001
12234,MAMBA,sorting_problem,medium,100000,100808,4,classification,0.1514999999999999,0.16105,results_mamba,0.001
12235,MAMBA,sorting_problem,medium,100000,100808,5,classification,0.27725,0.28045,results_mamba,0.001
12236,MAMBA,sorting_problem,medium,100000,100808,6,classification,0.16725,0.16525,results_mamba,0.001
12237,MAMBA,sorting_problem,medium,100000,100808,7,classification,0.2402499999999999,0.2453499999999999,results_mamba,0.001
12238,MAMBA,sorting_problem,medium,100000,100808,8,classification,0.173,0.1763,results_mamba,0.001
12239,MAMBA,sorting_problem,medium,100000,100808,9,classification,0.15525,0.16205,results_mamba,0.001
12240,MAMBA,sorting_problem,medium,100000,100808,0,classification,0.74875,0.7552,results_mamba,0.0003
12241,MAMBA,sorting_problem,medium,100000,100808,1,classification,0.74725,0.75255,results_mamba,0.0003
12242,MAMBA,sorting_problem,medium,100000,100808,2,classification,0.755,0.75635,results_mamba,0.0003
12243,MAMBA,sorting_problem,medium,100000,100808,3,classification,0.6415,0.6347499999999999,results_mamba,0.0003
12244,MAMBA,sorting_problem,medium,100000,100808,4,classification,0.53575,0.55145,results_mamba,0.0003
12245,MAMBA,sorting_problem,medium,100000,100808,5,classification,0.7565,0.75395,results_mamba,0.0003
12246,MAMBA,sorting_problem,medium,100000,100808,6,classification,0.7515000000000001,0.7504,results_mamba,0.0003
12247,MAMBA,sorting_problem,medium,100000,100808,7,classification,0.54525,0.5528,results_mamba,0.0003
12248,MAMBA,sorting_problem,medium,100000,100808,8,classification,0.7555000000000001,0.75695,results_mamba,0.0003
12249,MAMBA,sorting_problem,medium,100000,100808,9,classification,0.7505,0.76215,results_mamba,0.0003
12250,MAMBA,sorting_problem,medium,100000,100808,0,classification,0.7462500000000001,0.7515499999999999,results_mamba,0.0001
12251,MAMBA,sorting_problem,medium,100000,100808,1,classification,0.74375,0.7534,results_mamba,0.0001
12252,MAMBA,sorting_problem,medium,100000,100808,2,classification,0.87775,0.87765,results_mamba,0.0001
12253,MAMBA,sorting_problem,medium,100000,100808,3,classification,0.75375,0.75665,results_mamba,0.0001
12254,MAMBA,sorting_problem,medium,100000,100808,4,classification,0.7545,0.75185,results_mamba,0.0001
12255,MAMBA,sorting_problem,medium,100000,100808,5,classification,0.75725,0.7541,results_mamba,0.0001
12256,MAMBA,sorting_problem,medium,100000,100808,6,classification,0.753,0.7537,results_mamba,0.0001
12257,MAMBA,sorting_problem,medium,100000,100808,7,classification,0.75575,0.7532,results_mamba,0.0001
12258,MAMBA,sorting_problem,medium,100000,100808,8,classification,0.75325,0.7545999999999999,results_mamba,0.0001
12259,MAMBA,sorting_problem,medium,100000,100808,9,classification,0.752,0.75495,results_mamba,0.0001
12260,MAMBA,cross_situation,small,1000,1258,0,multi_classification,0.2805555555555555,0.6938888888888889,results_mamba,0.01
12261,MAMBA,cross_situation,small,1000,1258,1,multi_classification,0.2277777777777777,0.5905555555555555,results_mamba,0.01
12262,MAMBA,cross_situation,small,1000,1258,2,multi_classification,0.2166666666666666,0.2433333333333333,results_mamba,0.01
12263,MAMBA,cross_situation,small,1000,1258,3,multi_classification,0.2249999999999999,0.6977777777777778,results_mamba,0.01
12264,MAMBA,cross_situation,small,1000,1258,4,multi_classification,0.2249999999999999,0.2477777777777777,results_mamba,0.01
12265,MAMBA,cross_situation,small,1000,1258,5,multi_classification,0.2305555555555555,0.6994444444444444,results_mamba,0.01
