Model,Task,Difficulty,Target_Params,Actual_Params,LR,Seed,Category,Best_Val_Score,Test_Score
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,6,regression,0.13068051372972295,0.12617199576539656
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,7,regression,0.04984424089409701,0.049931279950486844
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,8,regression,0.061582145111881925,0.062013305284058205
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,9,regression,0.09766293349897243,0.10071546330719412
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,0,regression,0.2594710270647379,0.26025948437324137
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,1,regression,0.15425764462084104,0.15391797919956224
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,2,regression,0.07104289092476118,0.06950005675045928
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,3,regression,0.1148898133485083,0.11721998662912281
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,4,regression,0.09174105853166221,0.10235370734627298
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,5,regression,0.06274934670199153,0.06358545911988206
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,6,regression,0.0840245256946058,0.0857307065859501
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,7,regression,0.09945394909326634,0.09920660126505493
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,8,regression,0.11626560787217909,0.11029303981801003
XLSTM,sinus_forecasting,medium,1000,4405,0.0001,9,regression,0.18018377195701205,0.18642362147542307
XLSTM,sinus_forecasting,medium,10000,9721,0.01,0,regression,0.052445374584551736,0.05261994212544637
XLSTM,sinus_forecasting,medium,10000,9721,0.01,1,regression,0.052005893481641134,0.05217662924518545
XLSTM,sinus_forecasting,medium,10000,9721,0.01,2,regression,0.05030491821504721,0.05049344445776359
XLSTM,sinus_forecasting,medium,10000,9721,0.01,3,regression,0.05052179735706371,0.050696363249897514
XLSTM,sinus_forecasting,medium,10000,9721,0.01,4,regression,0.05387671227536304,0.054089541964680465
XLSTM,sinus_forecasting,medium,10000,9721,0.01,5,regression,0.05296201243891454,0.05319258629620694
XLSTM,sinus_forecasting,medium,10000,9721,0.01,6,regression,0.050316053224097955,0.050444588329944084
XLSTM,sinus_forecasting,medium,10000,9721,0.01,7,regression,0.04273490338135053,0.04311912949356685
XLSTM,sinus_forecasting,medium,10000,9721,0.01,8,regression,0.015526834527184064,0.01575668532579717
XLSTM,sinus_forecasting,medium,10000,9721,0.01,9,regression,0.049616978576565135,0.050136580833938814
XLSTM,sinus_forecasting,medium,10000,9721,0.003,0,regression,0.05109472366197181,0.05125020782603858
XLSTM,sinus_forecasting,medium,10000,9721,0.003,1,regression,0.054320610700809124,0.05448013562161031
XLSTM,sinus_forecasting,medium,10000,9721,0.003,2,regression,0.04868370446403838,0.048925730739907906
XLSTM,sinus_forecasting,medium,10000,9721,0.003,3,regression,0.048406656090709196,0.04855669331620593
XLSTM,sinus_forecasting,medium,10000,9721,0.003,4,regression,0.05095714618492249,0.05112089631426497
XLSTM,sinus_forecasting,medium,10000,9721,0.003,5,regression,0.01047883619064656,0.010664660927247266
XLSTM,sinus_forecasting,medium,10000,9721,0.003,6,regression,0.05539945978459872,0.055656944059836545
XLSTM,sinus_forecasting,medium,10000,9721,0.003,7,regression,0.04864154002904328,0.048783550361536955
XLSTM,sinus_forecasting,medium,10000,9721,0.003,8,regression,0.04533714329531866,0.04531201018524387
XLSTM,sinus_forecasting,medium,10000,9721,0.003,9,regression,0.053249795548741166,0.053385202150059326
XLSTM,sinus_forecasting,medium,10000,9721,0.001,0,regression,0.0517205038317581,0.05198363158072713
XLSTM,sinus_forecasting,medium,10000,9721,0.001,1,regression,0.04526994317931693,0.045551000778355784
XLSTM,sinus_forecasting,medium,10000,9721,0.001,2,regression,0.016418901960354847,0.01655189029856118
XLSTM,sinus_forecasting,medium,10000,9721,0.001,3,regression,0.048349441302822385,0.0483938546733281
XLSTM,sinus_forecasting,medium,10000,9721,0.001,4,regression,0.04883767562292622,0.048881046954035175
XLSTM,sinus_forecasting,medium,10000,9721,0.001,5,regression,0.009491963870360498,0.009763931236832292
XLSTM,sinus_forecasting,medium,10000,9721,0.001,6,regression,0.05556700802824871,0.05576650271104512
XLSTM,sinus_forecasting,medium,10000,9721,0.001,7,regression,0.05261146154132981,0.05245498745534168
XLSTM,sinus_forecasting,medium,10000,9721,0.001,8,regression,0.04386764594111423,0.043827476511877635
XLSTM,sinus_forecasting,medium,10000,9721,0.001,9,regression,0.04056776557993465,0.041422167994134514
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,0,regression,0.052447916832189134,0.0526649686003839
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,1,regression,0.0525377350119151,0.05284434158545217
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,2,regression,0.037021533463302295,0.037591275173796956
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,3,regression,0.052614206297973004,0.05297905152859289
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,4,regression,0.05253204396479755,0.05293665109228079
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,5,regression,0.02572357499599627,0.02640091804814139
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,6,regression,0.05256871564360449,0.05279990339993996
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,7,regression,0.05419875380318457,0.05509937023923156
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,8,regression,0.05210560774446419,0.05226169499158584
XLSTM,sinus_forecasting,medium,10000,9721,0.0003,9,regression,0.04738884969070814,0.047109299104296835
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,0,regression,0.05383049985935319,0.054076262653280416
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,1,regression,0.05510785354715533,0.0553968323005682
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,2,regression,0.04835894699282246,0.04880883332073228
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,3,regression,0.05834580431916077,0.05832970162001075
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,4,regression,0.05632981870282405,0.05739930725950348
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,5,regression,0.04905567746529674,0.04958697343938392
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,6,regression,0.05590655193192158,0.055850759610188754
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,7,regression,0.06978382253884272,0.07074703327444375
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,8,regression,0.05393458442012286,0.05426813372377994
XLSTM,sinus_forecasting,medium,10000,9721,0.0001,9,regression,0.056881815784629114,0.05704254393976344
XLSTM,sinus_forecasting,medium,100000,99385,0.01,0,regression,0.05270267315848324,0.05282261894380457
XLSTM,sinus_forecasting,medium,100000,99385,0.01,1,regression,0.058374813894456194,0.05867870176583576
XLSTM,sinus_forecasting,medium,100000,99385,0.01,2,regression,0.06628837672744341,0.06596417455529209
XLSTM,sinus_forecasting,medium,100000,99385,0.01,3,regression,0.0597556513028403,0.060250393906512704
XLSTM,sinus_forecasting,medium,100000,99385,0.01,4,regression,0.03754490004210469,0.03769527898018741
XLSTM,sinus_forecasting,medium,100000,99385,0.01,5,regression,0.057295042939717045,0.057415435846700974
XLSTM,sinus_forecasting,medium,100000,99385,0.01,6,regression,0.062327710011065254,0.06225315171685132
XLSTM,sinus_forecasting,medium,100000,99385,0.01,7,regression,0.04463844381793002,0.04440431030426129
XLSTM,sinus_forecasting,medium,100000,99385,0.01,8,regression,0.052220936920256894,0.05238433125586555
XLSTM,sinus_forecasting,medium,100000,99385,0.01,9,regression,0.06415744400248247,0.06479354139884552
XLSTM,sinus_forecasting,medium,100000,99385,0.003,0,regression,0.05863253617025542,0.05911329196706441
XLSTM,sinus_forecasting,medium,100000,99385,0.003,1,regression,0.05881437285445974,0.05918672434058627
XLSTM,sinus_forecasting,medium,100000,99385,0.003,2,regression,0.05006491531040988,0.05015669566468601
XLSTM,sinus_forecasting,medium,100000,99385,0.003,3,regression,0.04532269956454904,0.04571319028516585
XLSTM,sinus_forecasting,medium,100000,99385,0.003,4,regression,0.053291192296734936,0.05342749473403033
XLSTM,sinus_forecasting,medium,100000,99385,0.003,5,regression,0.05440185365880042,0.05451296606209389
XLSTM,sinus_forecasting,medium,100000,99385,0.003,6,regression,0.05555109006524155,0.05589335662329704
XLSTM,sinus_forecasting,medium,100000,99385,0.003,7,regression,0.04914226534476234,0.04942198275915931
XLSTM,sinus_forecasting,medium,100000,99385,0.003,8,regression,0.0557092387286912,0.05595204226871597
XLSTM,sinus_forecasting,medium,100000,99385,0.003,9,regression,0.04883172666908146,0.04897610062391724
